07-08-24 59.0
PPCI&N;Abrev. Net. Name;Net. Type;MCC;MNC;Country Initials;Organisation;Network;SIM;Last Update
Free;Free;3G 2100;340;09;GLP;Free Caraïbe;Free;8959009;2020-06-08
Free;Free;3G 900;340;09;GLP;Free Caraïbe;Free;8959009;2020-06-08
Free;Free;LTE 1800;340;09;GLP;Free Caraïbe;Free;8959009;2020-06-08
Free;Free;LTE 2100;340;09;GLP;Free Caraïbe;Free;8959009;2020-06-08
Free;Free;LTE 2600;340;09;GLP;Free Caraïbe;Free;8959009;2020-06-08
Free;Free;LTE 800;340;09;GLP;Free Caraïbe;Free;8959009;2020-06-08
Free;Free;LTE 900;340;09;GLP;Free Caraïbe;Free;8959009;2020-06-08
AFRICELL;AFRICELL;GSM 1800;607;02;GMB;Africell (Gambia) Limited;AFRICELL;8922002;2015-11-18
AFRICELL;AFRICELL;GSM 900;607;02;GMB;Africell (Gambia) Limited;AFRICELL;8922002;2015-11-18
Qcell;QC;3G 2100;607;04;GMB;Qcell Gambia;Qcell;8922004;2012-10-19
Qcell;QC;GSM 900;607;04;GMB;Qcell Gambia;Qcell;8922004;2012-10-19
Orange GB;OrangeGB;GSM 1800;632;03;GNB;Orange Bissau;Orange Bissau;8924503;2018-10-30
Orange GB;OrangeGB;GSM 1900;632;03;GNB;Orange Bissau;Orange Bissau;8924503;2018-10-30
GETESA;GETESA;GSM 900;627;01;GNQ;GETESA;GETESA;8962701;2017-09-26
WIND GR;WIND;3G 2100;202;09;GRC;NOVA;WIND;893009;2016-03-02
WIND GR;WIND;GSM 1800;202;09;GRC;NOVA;WIND;893009;2016-03-02
WIND GR;WIND;GSM 900;202;09;GRC;NOVA;WIND;893009;2016-03-02
WIND GR;WIND;3G 2100;202;10;GRC;NOVA;WIND;893010;2016-03-02
WIND GR;WIND;GSM 1800;202;10;GRC;NOVA;WIND;893010;2016-03-02
WIND GR;WIND;GSM 900;202;10;GRC;NOVA;WIND;893010;2016-03-02
vodafone GR;voda GR;3G 2100;202;05;GRC;Vodafone Greece;vodafone;8930050;2016-03-24
vodafone GR;voda GR;3G 900;202;05;GRC;Vodafone Greece;vodafone;8930050;2016-03-24
vodafone GR;voda GR;GSM 1800;202;05;GRC;Vodafone Greece;vodafone;8930050;2016-03-24
vodafone GR;voda GR;GSM 900;202;05;GRC;Vodafone Greece;vodafone;8930050;2016-03-24
vodafone GR;voda GR;LTE 1800;202;05;GRC;Vodafone Greece;vodafone;8930050;2016-03-24
vodafone GR;voda GR;LTE 2600;202;05;GRC;Vodafone Greece;vodafone;8930050;2016-03-24
vodafone GR;voda GR;LTE 800;202;05;GRC;Vodafone Greece;vodafone;8930050;2016-03-24
GR COSMOTE;C-OTE;3G 2100;202;01;GRC;HELLENIC TELECOMMUNICATIONS ORGANIZATION S.A. (OTE S.A.);COSMOTE;893001;2016-03-16
GR COSMOTE;C-OTE;GSM 1800;202;01;GRC;HELLENIC TELECOMMUNICATIONS ORGANIZATION S.A. (OTE S.A.);COSMOTE;893001;2016-03-16
GR COSMOTE;C-OTE;GSM 900;202;01;GRC;HELLENIC TELECOMMUNICATIONS ORGANIZATION S.A. (OTE S.A.);COSMOTE;893001;2016-03-16
FLOW;FLOW;GSM 850;352;110;GRD;FLOW Grenada;FLOW;8901017;2016-08-22
Tusass;Tusass;3G 800;290;01;GRL;Tusass;Tusass;8929901;2023-01-04
Tusass;Tusass;3G 900;290;01;GRL;Tusass;Tusass;8929901;2022-11-23
Tusass;Tusass;GSM 900;290;01;GRL;Tusass;Tusass;8929901;2022-11-23
Tusass;Tusass;LTE 1800;290;01;GRL;Tusass;Tusass;8929901;2023-01-04
Tusass;Tusass;LTE 2600;290;01;GRL;Tusass;Tusass;8929901;2023-01-04
Tusass;Tusass;LTE 800;290;01;GRL;Tusass;Tusass;8929901;2022-11-23
Tusass;Tusass;LTE 900;290;01;GRL;Tusass;Tusass;8929901;2023-01-04
TIGO;TIGO;3G 850;704;02;GTM;Tigo Guatemala;TIGO GUATEMALA;8950202;2017-05-30
TIGO;TIGO;GSM 850;704;02;GTM;Tigo Guatemala;TIGO GUATEMALA;8950202;2015-11-04
TIGO;TIGO;LTE 850;704;02;GTM;Tigo Guatemala;TIGO GUATEMALA;8950202;2017-05-22
CLARO GTM;CLAROGTM;3G 1900;704;01;GTM;Telecomunicaciones de Guatemala S.A.;CLARO;8950201;2016-04-18
CLARO GTM;CLAROGTM;GSM 1900;704;01;GTM;Telecomunicaciones de Guatemala S.A.;CLARO;8950201;2016-04-18
CLARO GTM;CLAROGTM;GSM 900;704;01;GTM;Telecomunicaciones de Guatemala S.A.;CLARO;8950201;2016-04-18
CLARO GTM;CLAROGTM;LTE 1900;704;01;GTM;Telecomunicaciones de Guatemala S.A.;CLARO;8950201;2016-04-18
CLARO GTM;CLAROGTM;3G 1900;704;03;GTM;Telecomunicaciones de Guatemala S.A.;CLARO;8950203;2019-04-29
CLARO GTM;CLAROGTM;GSM 1900;704;03;GTM;Telecomunicaciones de Guatemala S.A.;CLARO;8950203;2019-04-29
CLARO GTM;CLAROGTM;LTE 1900;704;03;GTM;Telecomunicaciones de Guatemala S.A.;CLARO;8950203;2019-04-29
IT&E;IT&E;3G 1900;310;110;GUM;IT&E;IT&E;891032;2016-11-22
IT&E;IT&E;3G 850;310;110;GUM;IT&E;IT&E;891032;2016-11-22
IT&E;IT&E;LTE 1900;310;110;GUM;IT&E;IT&E;891032;2016-12-07
IT&E;IT&E;LTE 700;310;110;GUM;IT&E;IT&E;891032;2016-12-07
GTA;GTA;3G 850;310;140;GUM;Teleguam Holdings, LLC;GTA;8901000;2016-01-05
GTA;GTA;GSM 1900;310;140;GUM;Teleguam Holdings, LLC;GTA;8901000;2016-01-05
GTA;GTA;GSM 850;310;140;GUM;Teleguam Holdings, LLC;GTA;8901000;2016-01-05
GTA;GTA;LTE 2100;310;140;GUM;Teleguam Holdings, LLC;GTA;8901000;2017-05-02
GTA;GTA;LTE 700;310;140;GUM;Teleguam Holdings, LLC;GTA;8901000;2017-05-02
DOCOMO PACIFIC;DPAC;3G 1900;310;370;GUM;Docomo Pacific;DOCOMO PACIFIC INC;891377;2018-05-16
DOCOMO PACIFIC;DPAC;3G 850;310;370;GUM;Docomo Pacific;DOCOMO PACIFIC INC;891377;2018-05-16
DOCOMO PACIFIC;DPAC;GSM 1900;310;370;GUM;Docomo Pacific;DOCOMO PACIFIC INC;891377;2018-05-16
DOCOMO PACIFIC;DPAC;LTE 700;310;370;GUM;Docomo Pacific;DOCOMO PACIFIC INC;891377;2018-05-30
DOCOMO PACIFIC;DPAC;3G 850;310;470;GUM;Docomo Pacific;DOCOMO PACIFIC INC;891048;2018-05-14
DOCOMO PACIFIC;DPAC;GSM 1900;310;470;GUM;Docomo Pacific;DOCOMO PACIFIC INC;891048;2018-05-14
DOCOMO PACIFIC;DPAC;LTE 1700;310;470;GUM;Docomo Pacific;DOCOMO PACIFIC INC;891048;2018-05-14
DOCOMO PACIFIC;DPAC;LTE 2100;310;470;GUM;Docomo Pacific;DOCOMO PACIFIC INC;891048;2018-05-14
DOCOMO PACIFIC;DPAC;LTE 700;310;470;GUM;Docomo Pacific;DOCOMO PACIFIC INC;891048;2018-05-14
GUY GTT + Do More;GTT+;GSM 1800;738;002;GUY;GTT;GTT + Do More;8959200;2016-03-02
GUY GTT + Do More;GTT+;GSM 900;738;002;GUY;GTT;GTT + Do More;8959200;2016-03-02
Digicel;Digicel;GSM 1800;738;01;GUY;Digicel Guyana;Digicel Guyana;895920;2017-05-12
Digicel;Digicel;GSM 900;738;01;GUY;Digicel Guyana;Digicel Guyana;895920;2017-05-12
ENet;ENet;LTE 700;738;040;GUY;ENet;ENet;8959200;2023-03-14
ENet;ENet;NR-TDD 2600;738;040;GUY;ENet;ENet;8959200;2023-03-14
CSL;CSL;3G 2100;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 2100;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 2100;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 2100;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 2100;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 2100;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 2100;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 2100;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 2100;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 2100;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 2100;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 2100;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 1800;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 1800;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 1800;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 1800;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 1800;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 1800;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 1800;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 1800;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 1800;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 1800;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 1800;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 1800;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 1800;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 1800;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 1800;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 1800;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 1800;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 1800;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 1800;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 1800;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 1800;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 1800;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 1800;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 1800;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2100;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2100;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2100;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2100;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2100;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2100;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2100;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2100;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2100;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2100;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2100;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2100;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2600;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2600;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2600;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2600;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2600;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2600;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2600;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2600;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2600;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2600;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2600;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2600;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 900;454;02;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 900;454;18;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 900;454;20;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 2100;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 2100;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 2100;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 2100;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 1800;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 1800;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 1800;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 1800;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 1800;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 1800;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 1800;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 1800;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2100;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2100;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2100;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2100;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2600;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2600;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2600;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2600;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 900;454;19;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 2100;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 2100;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 2100;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 2100;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 1800;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 1800;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 1800;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 1800;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 1800;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 1800;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 1800;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 1800;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2100;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2100;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2100;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2100;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 2600;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 2600;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 2600;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 2600;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;LTE 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;LTE 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;LTE 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;LTE 900;454;16;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 2100;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 2100;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 2100;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 2100;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;3G 900;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;3G 900;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;3G 900;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;3G 900;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
CSL;CSL;GSM 1800;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985210;2017-07-11
CSL;CSL;GSM 1800;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985216;2017-07-11
CSL;CSL;GSM 1800;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985219;2017-07-11
CSL;CSL;GSM 1800;454;10;HKG;Hong Kong Telecommunications (HKT) Limited;CSL;8985200;2017-07-11
